Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int12974_336 447 448 0.2303575220960812 NA 100 9518_T053-R1|6924_T236_1-R1 58
Int12974_336 423 424 0.2340495560115684 NA 100 5993_T414-R1|7396_T169-R1 23
Int12974_336 446 105 0.26842513617415403 7167_T082-R1 NA NA 1
Int12974_336 373 374 0.2684301545990756 NA 100 10015_T139-R1|7413_T194-R1 14
Int12974_336 372 392 0.3912846830536634 NA 100 9542_T076-R1|5784_T078-R1 32
Int12974_336 371 372 0.4378412085050232 NA 100 10015_T139-R1|9542_T076-R1 52
Int12974_336 424 82 0.5095251274707503 5993_T414-R1 NA NA 1
Int12974_336 351 352 0.5426167473667569 NA 100 6899_T082-R1|10015_T139-R1 58
Int12974_336 369 623 0.6434003690294656 NA 100 9669_T004-R1|7328_T083-R1 7
Int12974_336 352 353 0.7584642985401119 NA 100 6899_T082-R1|9871_T125-R1 17
Int12974_336 562 567 0.7601957357840746 NA 100 9721_T017-R1|6981_T036-R1 57
Int12974_336 562 563 1.529785979907933 NA 100 7416_T159-R1|7417_T098-R1 5
Int13311_83 101 102 0.2307230333310509 NA 100 10015_T067-R1|9583_T047-R1 5
Int13311_83 101 120 0.4454885671875117 NA 100 5993_T160-R1|7417_T097-R1 20
Int13511_119 123 124 0.15767455839795244 NA 100 7167_T216-R1|108_T054-R1 54
Int13511_119 124 3 0.24691949538395488 7167_T216-R1 NA NA 1
Int13511_119 124 125 0.28018765726605194 NA 100 108_T054-R1|7167_T066-R1 54
Int13629_56 78 82 0.3908258130854042 NA 100 9887_T237-R1|6899_T394-R1 0
Int13684_55 69 74 0.4925399723131987 NA 100 6939_T432-R1|9557_T082-R1 0
Int13739_48 53 54 0.26454766389263307 NA 100 7213_T413-R1|6909_T272-R1 0
Int14006_29 36 44 1.0537561311049304 NA 100 5784_T013-R1|9721_T019-R1 5
Int14052_123 139 185 0.4273552676404128 NA 100 9944_T190-R1|9554_T198-R1 59
Int14174_152 194 254 0.15462890580391886 NA 100 9784_T223-R1|9100_T218-R1 24
Int14174_152 192 193 0.303823565089015 NA 100 9518_T432-R1|9518_T505-R1 58
Int14174_152 193 277 0.3355116266602602 NA 100 9518_T505-R1|9533_T464-R1 8
Int14387_212 343 344 0.11216133398055911 NA 100 9610_T463-R1|6924_T388-R1 16
Int14387_212 252 286 0.19566160761247853 NA 100 9536_T165-R1|9764_T140-R1 29
Int14387_212 314 315 0.19801564549086043 NA 100 7273_T263-R1|9764_T139-R1 29
Int14387_212 252 253 0.2054593597863324 NA 100 9545_T210-R1|9944_T403-R1 31
Int14387_212 314 343 0.2586057298911698 NA 100 9610_T463-R1|7288_T281-R1 59
Int14387_212 250 251 0.4141507672140186 NA 100 9545_T210-R1|9764_T139-R1 59
Int14642_297 368 414 0.1829185900919007 NA 100 9550_T238-R1|9518_T085-R1 62
Int14642_297 368 369 0.19782647813693438 NA 100 9944_T326-R1|7416_T430-R1 46
Int14642_297 327 350 0.4795304296174708 NA 100 7273_T210-R1|9764_T390-R1 58
Int14642_297 350 534 0.5709439802542234 NA 100 9764_T390-R1|10015_T400-R1 55
Int14939_40 63 64 0.1148551333723227 NA 100 9542_T098-R1|9600_T156-R1 5
Int14979_63 105 56 0.2397025577657684 9600_T259-R1 NA NA 1
Int14979_63 104 105 0.28036449438176386 NA 100 9600_T259-R1|9549_T184-R1 12
Int14979_63 105 106 0.2849882047915357 NA 100 9549_T184-R1|9879_T476-R1 11
Int15041_179 346 350 0.30153268933677346 NA 100 6924_T409-R1|9721_T383-R1 4
Int15041_179 251 346 0.4278396633560643 NA 100 10015_T396-R1|6924_T409-R1 8
Int15041_179 252 310 0.4967771004152206 NA 100 9554_T182_2-R1|9557_T062-R1 36
Int15041_179 254 288 0.5241990429434902 NA 100 9332_T121-R1|6906_T230-R1 23
Int15041_179 254 255 0.5437161836398277 NA 100 9947_T170-R1|10015_T101-R1 33
Int15041_179 248 64 0.6509736707110055 7213_T281-R1 NA NA 1
Int15041_179 253 68 0.8244112961971161 9100_T119_2-R1 NA NA 1
Int15268_115 156 157 1.389503382105665 NA 100 7111_T387-R1|9518_T174-R1 53
Int7764_78 106 107 0.681379145531592 NA 100 9545_T432-R1|7273_T439-R1 18
Int7765_208 251 252 0.30634931184978825 NA 100 9610_T223-R1|7373_T032_2-R1 6
Int7765_208 257 274 0.3067633147749182 NA 100 9947_T412-R1|9762_T445-R1 41
Int7765_208 209 251 0.32684580708362226 NA 100 9610_T223-R1|9610_T222-R1 33
Int7765_208 259 260 0.4078771287724287 NA 100 9610_T222-R1|7322_T046-R1 5
Int7765_208 258 266 0.4087732704436614 NA 100 9721_T505-R1|9784_T378-R1 9
Int7765_208 259 264 0.411675642316418 NA 100 9134_T466-R1|9580_T412-R1 3
Int7765_208 258 259 0.4512338222806449 NA 100 9610_T222-R1|9134_T466-R1 8
Int7973_410 502 712 0.8943455780471449 NA 100 7308_T238-R1|7167_T173_1-R1 35
Int7973_410 501 746 0.9578646250880686 NA 100 7396_T358-R1|9944_T389-R1 58
Int7973_410 422 444 1.0750596806160464 NA 100 7396_T220_2-R1|6924_T094-R1 50
Int7973_410 444 445 1.1883608945907946 NA 100 7396_T220_2-R1|9332_T247-R1 57
Int7973_410 503 710 2.27248240342732 NA 100 6939_T696-R1|9669_T561-R1 3
Int7973_410 503 504 2.683281190690105 NA 100 6924_T094-R1|9580_T407-R1 63
Int8443_258 291 453 0.11563610563670673 NA 100 9721_T502-R1|10015_T418-R1 8
Int8443_258 292 293 0.12408611960592038 NA 100 7186_T259-R1|9879_T367-R1 59
Int8443_258 359 360 0.18673153191248112 NA 100 7417_T140-R1|7373_T308-R1 43
Int8443_258 402 447 0.1918075889526691 NA 100 ATHALIANA_AT1G15890_1|9518_T230-R1 7
Int8443_258 402 403 0.23452966363760086 NA 100 1925_T670-R1|6981_T517-R1 45
Int8443_258 292 351 0.31031689288452685 NA 100 9887_T323-R1|9871_T510-R1 62
Int8443_258 355 356 0.42042882388836994 NA 100 9871_T510-R1|9583_T447-R1 4
Int8443_258 351 352 0.551059520140854 NA 100 9944_T198-R1|9887_T323-R1 4
Int8760_26 28 29 0.5355336238741844 NA 100 9869_T397-R1|9654_T523-R1 0
Int8908_92 111 112 0.12770721131595855 NA 100 9792_T120-R1|9762_T512-R1 22
Int8908_92 112 169 0.2170826768623082 NA 100 9762_T512-R1|9784_T555-R1 11
Int8908_92 113 141 0.28011366991441183 NA 100 9545_T308-R1|7111_T508-R1 5
Int8908_92 112 113 0.3082488472957921 NA 100 9792_T120-R1|7111_T508-R1 29
Int8908_92 113 114 0.6332553633403751 NA 100 9792_T120-R1|5784_T224-R1 24
Int9000_84 90 91 0.4442115129097884 NA 100 9762_T531-R1|7328_T496-R1 7
Int9000_84 89 90 0.6671162638423224 NA 100 9762_T531-R1|7416_T436-R1 21
Int9156_236 260 261 0.30762070609106956 NA 100 9549_T249-R1|1925_T578-R1 55
Int9156_236 290 291 0.3100582721402816 NA 100 7328_T436-R1|7308_T122-R1 7
Int9156_236 259 260 0.34389447381856764 NA 100 9549_T249-R1|9580_T222-R1 54
Int9156_236 336 337 0.34685365457066525 NA 100 9533_T175-R1|9869_T002-R1 19
Int9156_236 261 262 0.4368405907810989 NA 100 9549_T249-R1|9533_T173-R1 22
Int9156_236 312 313 0.5023933631161276 NA 100 9518_T275-R1|9100_T377-R1 24
Int9156_236 283 284 0.5257008819786506 NA 100 1925_T578-R1|10015_T398-R1 6
Int9156_236 310 311 0.5562414163797097 NA 100 7111_T489-R1|9580_T628-R1 2
Int9156_236 336 355 0.5659696003064328 NA 100 7067_T367-R1|9537_T219-R1 32
Int9156_236 290 297 0.573478967536919 NA 100 ATHALIANA_AT5G48770_1|9536_T162-R1 14
Int9457_231 250 263 0.10932522211326205 NA 97 9947_T386-R1|9597_T420-R1 57
Int9457_231 249 368 0.11609968267676406 NA 92 9944_T087-R1|108_T163-R1 54
Int9457_231 248 249 0.11967611014684161 NA 100 9764_T520-R1|108_T163-R1 57
Int9457_231 249 250 0.1643176271439577 NA 100 9764_T520-R1|9947_T386-R1 58
Int9457_231 368 369 0.16588847599106876 NA 100 108_T163-R1|7417_T023_1-R1 53
Int9457_231 250 251 0.26433808491640354 NA 100 9764_T520-R1|9669_T298-R1 13
Int9457_231 263 264 0.36912923892358834 NA 100 9947_T386-R1|7413_T062-R1 50
Int9457_231 263 313 0.3996690963280223 NA 100 9597_T420-R1|9134_T274-R1 55
Int9687_297 380 381 0.11520826543024568 NA 99 9545_T094-R1|7328_T139-R1 46
Int9687_297 378 379 0.11660622157762916 NA 100 9545_T094-R1|9792_T065-R1 62
Int9687_297 320 378 0.1182587490537985 NA 100 9545_T094-R1|9518_T499-R1 62
Int9687_297 319 320 0.1410666591101842 NA 100 9669_T357-R1|9545_T094-R1 59
Int9687_297 379 380 0.1769860252789363 NA 100 9545_T094-R1|6974_T247-R1 62
Int9687_297 319 557 0.21947823624637913 NA 100 9610_T515-R1|9550_T449-R1 19
Int9687_297 318 319 0.22767072906412608 NA 100 9669_T357-R1|9610_T515-R1 40
Int9687_297 465 516 0.23467534720290353 NA 100 7416_T029-R1|7058_T015-R1 10
Int9687_297 466 467 0.23515336251415844 NA 100 9871_T122-R1|7413_T310-R1 9
Int9687_297 426 427 0.24157218630307317 NA 100 6974_T247-R1|10015_T062-R1 29
Int9687_297 320 321 0.27299829511495854 NA 100 9669_T357-R1|7273_T377-R1 58
Int9687_297 455 456 0.3176115722866373 NA 100 7058_T013-R1|9134_T060-R1 8
Int9687_297 381 408 0.34344512947090783 NA 100 7328_T139-R1|6906_T144-R1 19
Int9687_297 381 382 0.41029995080228066 NA 100 9545_T094-R1|9837_T044-R1 27
Int9687_297 463 464 0.4284536151333823 NA 100 9332_T452-R1|6981_T084-R1 2
Int9687_297 378 554 0.4394902251801804 NA 100 9583_T418-R1|9518_T499-R1 4
Int9687_297 379 525 0.5213000642640082 NA 100 9792_T065-R1|7058_T018-R1 30
Int9983_190 235 284 0.24087132238747685 NA 100 9837_T074-R1|6906_T044-R1 29
Int9983_190 233 234 0.2761407755748609 NA 100 7067_T052-R1|9583_T085-R1 48
Int9983_190 312 336 0.31831857592405355 NA 100 7322_T175-R1|9879_T075-R1 35
Int9983_190 235 236 0.3530050972386671 NA 100 7067_T052-R1|6974_T081-R1 46
Int9983_190 312 313 0.3780809236612798 NA 100 9583_T085-R1|6939_T157-R1 24
